age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annees_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,revenu_par_annee_exp,satisfaction_moyenne,hs_et_bas_salaire,ratio_anciennete_promotion,ratio_poste_entreprise,exp_par_age,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Autre,poste_Cadre Commercial,poste_Consultant,poste_Représentant Commercial,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Transformation Digitale
31,8346,1,6,5,2,1,3,5,3,1,0,2,1,3,3,3,3,3,0,19.0,1192.2857142857142,2.5,0,5.0,0.3333333333333333,0.07692307692307693,0,1,0,0,0,1,0,0,0,0,0
27,3445,1,6,6,2,0,5,8,3,1,1,4,3,3,4,3,2,3,0,11.0,492.14285714285717,3.0,0,3.0,0.2857142857142857,0.1111111111111111,0,0,1,0,0,0,0,0,0,0,1
29,2760,1,2,2,2,0,3,9,3,1,2,2,2,1,2,3,3,3,0,13.0,920.0,2.5,0,0.6666666666666666,0.6666666666666666,0.09090909090909091,0,0,0,0,0,0,0,1,0,1,0
29,6294,8,10,3,2,0,5,1,3,2,0,2,4,4,3,4,4,3,1,12.0,572.1818181818181,3.75,0,3.0,0.5,0.7272727272727273,0,0,1,0,1,0,0,0,1,0,0
30,7140,2,12,7,7,1,2,15,2,1,1,7,3,2,1,1,3,3,0,11.0,549.2307692307693,2.0,0,3.5,0.875,0.16666666666666666,1,0,0,0,0,1,0,0,0,1,0
34,2932,0,6,5,0,3,3,2,4,1,1,2,4,4,4,1,3,3,1,14.0,418.85714285714283,3.0,1,2.5,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1
33,5147,8,13,11,7,0,2,2,3,0,1,7,4,3,2,4,2,3,0,15.0,367.64285714285717,3.0,0,5.5,0.5833333333333334,0.5333333333333333,0,0,0,0,0,1,0,0,0,1,0
49,4507,3,8,5,1,0,1,11,4,1,0,4,4,3,4,3,4,3,0,12.0,500.77777777777777,3.75,0,5.0,0.16666666666666666,0.0967741935483871,0,0,0,0,0,1,0,0,0,1,0
33,8564,2,11,0,0,0,2,16,3,1,0,0,1,3,1,3,2,4,1,20.0,713.6666666666666,1.75,0,0.0,0.0,0.13333333333333333,0,0,0,0,0,1,0,0,1,0,0
38,2468,4,9,6,1,1,4,2,2,2,0,5,3,2,2,2,2,3,0,14.0,246.8,2.25,0,6.0,0.14285714285714285,0.2,0,1,1,0,0,0,1,0,0,0,1
31,8161,2,10,1,0,3,2,16,4,1,0,0,1,3,3,1,3,3,0,13.0,741.9090909090909,2.0,0,1.0,0.0,0.15384615384615385,0,1,0,0,0,1,0,0,0,1,0
29,2109,1,1,1,0,1,2,4,3,1,0,0,4,2,1,3,3,3,0,13.0,1054.5,2.75,0,1.0,0.0,0.09090909090909091,1,0,1,0,0,0,0,0,0,0,0
30,5294,3,10,7,0,1,3,16,3,1,1,7,3,4,3,3,3,3,0,16.0,481.27272727272725,3.0,0,3.5,0.0,0.25,0,1,1,0,1,0,0,0,1,0,0
32,2718,2,12,7,7,0,3,5,4,0,0,7,2,3,2,2,3,3,0,14.0,209.07692307692307,2.25,0,7.0,0.875,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,0
38,5811,3,15,1,0,1,2,18,3,1,1,0,2,1,4,3,3,3,1,16.0,363.1875,3.0,0,0.5,0.0,0.15,0,1,1,0,1,0,0,0,0,0,1
43,2437,9,6,1,0,1,4,17,3,2,0,0,3,2,3,4,3,3,1,16.0,348.14285714285717,3.25,1,1.0,0.0,0.36,0,1,1,0,0,0,0,0,0,0,0
42,2766,8,7,5,3,3,6,12,3,1,0,4,2,3,2,2,2,4,0,22.0,345.75,2.0,0,5.0,0.5,0.3333333333333333,1,0,1,0,0,0,1,0,0,0,1
55,19038,8,34,1,0,3,2,2,3,1,0,0,3,2,1,2,3,3,0,12.0,543.9428571428572,2.25,0,1.0,0.0,0.21621621621621623,0,1,1,0,1,0,0,0,0,0,1
33,3055,5,11,9,8,2,2,4,3,0,1,7,4,3,2,4,2,3,0,15.0,254.58333333333334,3.0,0,4.5,0.8,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0
41,2289,1,5,5,3,2,2,9,4,1,0,4,3,3,1,2,3,4,0,20.0,381.5,2.25,0,5.0,0.5,0.043478260869565216,1,0,1,0,0,0,1,0,1,0,0
34,4001,1,15,15,14,1,3,10,3,0,0,7,4,3,3,3,3,3,1,14.0,250.0625,3.25,1,15.0,0.875,0.0625,1,0,0,0,0,1,0,0,1,0,0
53,12965,4,27,3,2,3,2,1,4,0,0,2,1,2,3,4,2,4,1,20.0,463.0357142857143,2.5,0,3.0,0.5,0.11428571428571428,0,1,1,0,1,0,0,0,0,0,1
43,3539,0,10,9,7,0,5,2,3,1,1,8,2,3,4,2,3,3,0,13.0,321.72727272727275,2.75,0,4.5,0.7,0.0,0,0,0,1,1,0,0,0,1,0,0
34,6029,5,6,2,2,0,3,3,2,1,2,2,4,1,4,1,3,3,0,12.0,861.2857142857143,3.0,0,0.6666666666666666,0.6666666666666666,0.3125,0,0,0,0,0,1,0,0,1,0,0
21,2679,1,1,1,0,0,3,7,1,1,1,0,2,3,2,2,3,3,0,13.0,1339.5,2.25,0,0.5,0.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,1,0
38,3702,1,5,5,4,1,3,6,2,1,0,4,4,2,3,2,3,3,0,11.0,617.0,3.0,0,5.0,0.6666666666666666,0.05,0,1,1,0,0,0,1,0,0,0,0
22,2398,1,1,1,0,0,6,8,1,1,0,0,3,3,1,3,3,3,1,17.0,1199.0,2.5,1,1.0,0.0,0.25,0,1,1,0,0,0,1,0,0,0,1
31,5468,1,13,12,7,2,3,29,4,1,5,7,1,2,4,1,3,3,0,14.0,390.57142857142856,2.25,0,2.0,0.5384615384615384,0.07692307692307693,0,1,0,0,0,1,0,0,0,1,0
51,13116,2,15,2,2,0,2,3,3,1,2,2,1,3,3,4,3,3,0,11.0,819.75,2.75,0,0.6666666666666666,0.6666666666666666,0.06060606060606061,0,1,1,0,1,0,0,0,0,0,0
37,4189,1,5,5,2,2,2,9,2,1,0,3,2,2,2,1,3,3,0,14.0,698.1666666666666,2.0,0,5.0,0.3333333333333333,0.05263157894736842,0,1,0,0,0,1,0,0,0,1,0
46,19328,7,24,2,1,1,3,2,4,1,2,2,3,3,4,3,3,3,1,17.0,773.12,3.25,0,0.6666666666666666,0.3333333333333333,0.25,1,0,1,0,1,0,0,0,0,0,1
36,8321,7,15,12,8,1,1,10,3,1,5,7,4,3,1,4,3,3,1,13.0,520.0625,3.0,0,2.0,0.6153846153846154,0.3888888888888889,0,1,1,0,1,0,0,0,1,0,0
44,2342,1,6,5,3,3,2,1,2,2,2,3,3,3,2,3,2,3,1,12.0,334.57142857142856,2.5,1,1.6666666666666667,0.5,0.038461538461538464,1,0,1,0,0,0,0,0,0,0,1
37,4071,2,19,10,0,0,4,8,2,1,4,7,3,3,2,3,2,3,0,13.0,203.55,2.5,0,2.0,0.0,0.10526315789473684,1,0,0,1,1,0,0,0,0,0,0
35,5813,1,10,10,7,0,2,27,3,1,7,7,3,3,4,4,3,3,1,18.0,528.4545454545455,3.5,0,1.25,0.6363636363636364,0.058823529411764705,0,0,0,0,0,1,0,0,1,0,0
33,3143,6,14,10,8,1,1,8,4,1,7,6,4,4,1,2,3,3,0,19.0,209.53333333333333,2.5,0,1.25,0.7272727272727273,0.4,0,1,1,0,0,0,0,0,1,0,0
28,2044,1,5,5,3,1,6,1,3,1,0,3,3,3,4,3,4,3,0,11.0,340.6666666666667,3.5,0,5.0,0.5,0.1,0,1,1,0,0,0,0,0,1,0,0
39,13464,7,9,4,3,0,3,10,1,1,2,2,3,3,3,3,3,4,0,21.0,1346.4,3.0,0,1.3333333333333333,0.6,0.3333333333333333,0,0,1,0,1,0,0,0,0,0,1
46,7991,8,6,2,2,0,3,26,2,0,2,2,2,2,2,3,3,3,0,15.0,1141.5714285714287,2.5,0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0,0,0,0,0,1,0,0,1,0,0
40,3377,4,7,4,3,1,5,2,2,1,0,2,3,3,1,4,2,3,0,17.0,422.125,2.5,0,4.0,0.6,0.18181818181818182,0,1,1,0,0,0,1,0,1,0,0
42,5538,5,10,0,0,2,2,13,3,1,0,0,2,4,1,3,2,3,0,18.0,503.45454545454544,2.0,0,0.0,0.0,0.20833333333333334,0,1,1,0,1,0,0,0,0,0,1
35,5762,2,15,7,7,1,6,2,2,0,1,7,2,3,4,3,3,3,0,14.0,360.125,3.0,0,3.5,0.875,0.11764705882352941,1,0,1,0,1,0,0,0,0,0,1
38,2592,5,13,11,10,3,3,2,3,0,3,8,1,3,2,4,3,3,0,13.0,185.14285714285714,2.5,0,2.75,0.8333333333333334,0.25,1,0,0,1,1,0,0,0,0,0,0
34,5346,4,11,7,1,1,3,9,4,2,0,7,4,3,1,3,2,3,0,17.0,445.5,2.5,0,7.0,0.125,0.25,0,1,1,0,0,0,1,0,1,0,0
37,4213,1,10,10,3,0,4,10,4,1,0,8,4,3,1,2,1,3,0,15.0,383.0,2.0,0,10.0,0.2727272727272727,0.05263157894736842,0,0,1,0,1,0,0,0,0,0,1
39,4127,2,7,2,1,1,6,20,3,2,2,2,3,3,4,4,3,3,0,18.0,515.875,3.5,0,0.6666666666666666,0.3333333333333333,0.09523809523809523,1,0,0,0,0,1,0,0,1,0,0
43,2438,4,7,3,2,0,2,9,3,0,1,2,1,3,3,3,2,3,0,13.0,304.75,2.25,0,1.5,0.5,0.16,0,0,1,0,0,0,0,0,1,0,0
41,6870,3,11,3,2,0,3,5,3,1,1,2,2,4,2,1,1,3,0,12.0,572.5,1.5,0,1.5,0.5,0.13043478260869565,0,0,1,0,1,0,0,0,1,0,0
41,10447,0,23,22,14,1,3,4,1,1,13,5,3,3,3,4,4,3,1,13.0,435.2916666666667,3.5,0,1.5714285714285714,0.6086956521739131,0.0,1,0,0,0,0,1,0,0,0,1,0
30,9667,9,9,7,7,0,3,10,3,1,0,2,1,3,3,2,3,3,0,14.0,966.7,2.25,0,7.0,0.875,0.75,0,0,1,0,1,0,0,0,0,0,1
26,2148,0,6,5,1,0,3,20,2,1,1,4,4,3,2,3,3,3,1,11.0,306.85714285714283,3.0,1,2.5,0.16666666666666666,0.0,0,1,0,1,1,0,0,0,0,0,1
46,8926,4,13,9,7,1,2,21,2,1,3,7,4,3,2,4,4,4,0,22.0,637.5714285714286,3.5,0,2.25,0.7,0.14285714285714285,0,1,1,0,1,0,0,0,0,0,1
40,6513,4,12,5,3,1,3,1,3,1,0,3,3,3,4,4,3,3,0,17.0,501.0,3.5,0,5.0,0.5,0.18181818181818182,1,0,1,0,1,0,0,0,1,0,0
34,6799,1,10,10,8,2,5,8,2,1,4,8,2,4,3,3,3,4,0,21.0,618.0909090909091,2.75,0,2.0,0.7272727272727273,0.0625,0,1,0,0,0,1,0,0,0,0,0
58,16291,4,37,16,9,1,0,2,3,0,14,14,2,3,2,4,2,4,0,22.0,428.7105263157895,2.5,0,1.0666666666666667,0.5294117647058824,0.1,1,0,0,0,1,0,0,0,0,0,1
35,2705,0,6,5,4,1,2,23,4,1,0,3,2,1,3,2,4,3,0,16.0,386.42857142857144,2.75,0,5.0,0.6666666666666666,0.0,0,1,1,0,0,0,1,0,0,0,1
47,10333,8,28,22,11,1,4,4,3,1,14,10,3,2,2,3,3,3,1,12.0,356.3103448275862,2.75,0,1.4666666666666666,0.4782608695652174,0.27586206896551724,1,0,1,0,1,0,0,0,1,0,0
40,4448,2,15,7,4,1,3,12,3,1,7,7,2,3,1,2,3,3,0,12.0,278.0,2.0,0,0.875,0.5,0.09090909090909091,1,0,1,0,1,0,0,0,1,0,0
54,6854,4,14,7,1,1,2,7,4,1,1,7,4,3,4,2,2,3,0,15.0,456.93333333333334,3.0,0,3.5,0.125,0.1111111111111111,0,1,1,0,0,0,0,0,0,0,1
31,9637,2,9,3,2,2,3,7,4,2,2,2,1,3,1,4,3,3,0,14.0,963.7,2.25,0,1.0,0.5,0.15384615384615385,0,1,0,0,0,1,0,0,0,1,0
28,3591,1,3,3,2,1,3,1,3,1,1,2,3,3,1,3,3,4,0,25.0,897.75,2.5,0,1.5,0.5,0.1,0,1,1,0,0,0,0,0,0,0,1
38,5405,2,20,4,2,2,4,2,4,1,0,3,2,1,4,1,2,4,1,20.0,257.3809523809524,2.25,0,4.0,0.4,0.1,0,1,0,0,0,0,0,1,0,1,0
26,4684,1,5,5,3,0,4,10,3,1,1,2,3,3,4,1,3,3,0,13.0,780.6666666666666,2.75,0,2.5,0.5,0.125,0,0,0,0,0,1,0,0,0,0,1
58,15787,2,23,2,2,0,3,15,4,2,2,2,1,3,3,2,3,3,1,14.0,657.7916666666666,2.25,0,0.6666666666666666,0.6666666666666666,0.05,0,1,1,0,1,0,0,0,1,0,0
18,1514,1,0,0,0,0,4,14,3,0,0,0,2,3,3,3,1,3,0,16.0,1514.0,2.25,0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1
31,2956,0,2,1,0,0,4,18,5,1,0,0,4,4,1,3,3,3,0,17.0,985.3333333333334,2.75,0,1.0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,0
29,2335,4,4,2,2,3,3,13,3,1,2,0,1,2,1,4,3,3,1,15.0,467.0,2.25,1,0.6666666666666666,0.6666666666666666,0.36363636363636365,1,0,0,1,1,0,0,0,0,0,0
45,5154,4,10,8,7,2,3,2,4,0,5,7,3,3,3,2,4,4,0,22.0,468.54545454545456,3.0,0,1.3333333333333333,0.7777777777777778,0.14814814814814814,0,1,0,0,0,1,0,0,1,0,0
36,6962,4,15,1,0,1,2,2,4,1,0,0,4,3,2,4,3,4,1,22.0,435.125,3.25,0,1.0,0.0,0.2222222222222222,0,1,1,0,0,0,0,0,0,0,0
43,5675,1,7,7,7,1,5,2,4,2,7,7,1,3,4,3,3,4,0,20.0,709.375,2.75,0,0.875,0.875,0.04,0,1,0,0,0,1,0,0,1,0,0
27,2379,0,6,5,4,0,3,5,2,2,0,2,4,3,4,3,2,3,1,14.0,339.85714285714283,3.25,1,5.0,0.6666666666666666,0.0,0,0,1,0,0,0,1,0,1,0,0
29,3812,1,11,11,8,0,3,20,1,2,3,10,4,3,4,2,4,3,0,13.0,317.6666666666667,3.5,0,2.75,0.6666666666666666,0.09090909090909091,0,1,1,0,0,0,1,0,0,0,1
32,4648,8,4,0,0,0,2,10,4,2,0,0,4,3,4,3,4,3,0,13.0,929.6,3.75,0,0.0,0.0,0.5714285714285714,0,0,0,0,0,1,0,0,0,1,0
42,2936,3,10,6,3,2,1,10,4,0,3,3,3,3,3,2,2,4,0,22.0,266.90909090909093,2.5,0,1.5,0.42857142857142855,0.125,0,1,1,0,0,0,0,0,0,0,0
47,2105,4,7,2,2,0,2,9,4,1,2,0,2,3,3,3,3,3,0,12.0,263.125,2.75,0,0.6666666666666666,0.6666666666666666,0.13793103448275862,0,0,1,0,0,0,1,0,1,0,0
46,8578,3,12,9,8,1,4,2,2,1,4,7,4,3,4,3,2,3,0,14.0,659.8461538461538,3.25,0,1.8,0.8,0.10714285714285714,1,0,1,0,1,0,0,0,1,0,0
28,2706,1,3,3,2,1,2,1,2,0,2,2,3,3,4,2,3,3,0,15.0,676.5,3.0,0,1.0,0.5,0.1,1,0,0,1,1,0,0,0,1,0,0
29,6384,8,11,7,0,2,3,29,1,1,1,6,4,1,3,4,3,3,0,17.0,532.0,3.5,0,3.5,0.0,0.7272727272727273,1,0,1,0,1,0,0,0,1,0,0
42,3968,4,8,0,0,0,3,8,3,1,0,0,4,3,3,4,3,3,0,13.0,440.8888888888889,3.5,0,0.0,0.0,0.16666666666666666,0,0,1,0,0,0,1,0,1,0,0
32,9907,7,7,2,2,0,3,2,4,1,2,2,3,2,2,3,2,3,1,12.0,1238.375,2.5,0,0.6666666666666666,0.6666666666666666,0.5,0,0,0,0,0,1,0,0,0,1,0
46,13225,2,25,19,17,1,5,3,3,1,2,8,1,4,1,4,3,3,0,12.0,508.65384615384613,2.25,0,6.333333333333333,0.85,0.07142857142857142,1,0,0,0,0,1,0,0,0,0,0
27,3540,1,9,9,8,1,5,23,1,1,5,8,2,2,3,4,3,4,0,21.0,354.0,3.0,0,1.5,0.8,0.1111111111111111,0,1,0,0,0,0,0,1,0,0,1
29,2804,1,1,1,0,0,3,6,1,1,0,0,4,2,2,4,3,3,0,11.0,1402.0,3.25,0,1.0,0.0,0.09090909090909091,0,1,0,1,1,0,0,0,0,0,1
43,19392,7,21,16,12,0,2,6,3,1,6,14,1,2,3,4,3,3,0,13.0,881.4545454545455,2.75,0,2.2857142857142856,0.7058823529411765,0.28,0,1,1,0,1,0,0,0,0,0,1
48,19665,4,29,22,10,0,3,10,3,1,12,9,4,2,2,4,3,3,0,12.0,655.5,3.25,0,1.6923076923076923,0.43478260869565216,0.13333333333333333,0,1,1,0,1,0,0,0,1,0,0
29,2439,1,1,1,0,0,3,24,2,2,1,0,4,2,4,2,2,4,1,24.0,1219.5,3.0,1,0.5,0.0,0.09090909090909091,0,0,1,0,0,0,0,0,1,0,0
46,7314,5,14,8,7,3,2,10,3,1,0,7,3,3,2,3,3,4,0,21.0,487.6,2.75,0,8.0,0.7777777777777778,0.17857142857142858,0,1,0,0,0,1,0,0,1,0,0
27,4774,0,8,7,6,1,2,15,3,2,7,3,4,2,1,4,2,3,0,19.0,530.4444444444445,2.75,0,0.875,0.75,0.0,0,1,1,0,0,0,0,0,1,0,0
39,3902,8,7,2,2,3,2,19,4,1,2,2,4,3,4,2,3,3,0,14.0,487.75,3.25,0,0.6666666666666666,0.6666666666666666,0.38095238095238093,1,0,1,0,0,0,0,0,0,0,0
55,2662,8,19,5,2,1,2,2,4,1,0,4,2,2,4,2,4,4,0,20.0,133.1,3.0,0,5.0,0.3333333333333333,0.21621621621621623,0,1,1,0,0,0,0,0,0,0,0
28,2856,1,1,1,0,1,3,3,3,1,0,0,2,3,2,4,3,3,0,19.0,1428.0,2.75,0,1.0,0.0,0.1,0,1,0,0,0,0,0,1,0,0,1
30,1081,1,1,1,0,0,3,9,3,1,0,0,2,3,4,3,2,3,0,13.0,540.5,2.75,0,1.0,0.0,0.08333333333333333,0,0,0,0,0,0,0,1,0,0,1
22,2472,1,1,1,0,0,2,7,1,1,0,0,4,3,2,1,3,4,1,23.0,1236.0,2.5,1,1.0,0.0,0.25,0,0,1,0,0,0,0,0,1,0,0
36,5673,1,10,10,9,1,4,10,4,1,1,7,2,2,3,1,3,3,1,13.0,515.7272727272727,2.25,0,5.0,0.8181818181818182,0.05555555555555555,0,1,0,0,0,1,0,0,0,0,0
31,4197,1,10,10,8,1,2,20,3,1,0,2,2,3,3,1,3,3,0,11.0,381.54545454545456,2.25,0,10.0,0.7272727272727273,0.07692307692307693,1,0,1,0,0,0,1,0,1,0,0
34,9713,2,9,5,3,3,3,4,3,1,1,0,3,3,4,4,3,3,1,13.0,971.3,3.5,0,2.5,0.5,0.125,0,1,0,0,0,1,0,0,1,0,0
29,2062,3,11,3,2,0,2,7,3,1,1,2,4,3,1,2,3,3,0,14.0,171.83333333333334,2.5,0,1.5,0.5,0.2727272727272727,0,0,1,0,0,0,1,0,1,0,0
37,4284,5,16,5,3,1,2,7,4,1,0,4,4,3,1,3,3,4,1,22.0,252.0,2.75,1,5.0,0.5,0.2631578947368421,0,1,1,0,0,0,0,0,0,0,1
35,4788,0,4,3,2,0,2,16,2,1,0,2,4,2,2,4,3,3,1,11.0,957.6,3.25,1,3.0,0.5,0.0,0,1,1,0,1,0,0,0,0,0,0
45,5906,0,10,9,8,2,2,25,2,1,3,8,2,2,4,4,2,3,0,13.0,536.9090909090909,3.0,0,2.25,0.8,0.0,0,1,1,0,1,0,0,0,1,0,0
36,3886,1,10,10,1,0,2,2,1,2,0,8,2,2,4,4,2,4,0,21.0,353.27272727272725,3.0,0,10.0,0.09090909090909091,0.05555555555555555,0,0,0,1,1,0,0,0,0,0,0
40,16823,2,22,19,7,1,3,1,4,1,11,16,1,3,1,1,3,3,0,11.0,731.4347826086956,1.5,0,1.5833333333333333,0.35,0.09090909090909091,1,0,1,0,1,0,0,0,1,0,0
26,2933,1,1,1,0,1,3,1,2,1,1,0,2,2,3,3,2,3,1,13.0,1466.5,2.5,1,0.5,0.0,0.125,0,1,1,0,0,0,0,0,1,0,0
27,6500,0,9,8,7,0,5,2,2,1,0,7,1,4,3,2,2,3,0,14.0,650.0,2.0,0,8.0,0.7777777777777778,0.0,0,0,0,0,0,1,0,0,0,0,1
48,17174,3,24,22,17,1,3,22,3,2,4,7,4,3,4,2,3,3,0,11.0,686.96,3.25,0,4.4,0.7391304347826086,0.1,1,0,1,0,1,0,0,0,0,0,1
44,5033,2,10,2,0,1,5,1,4,1,2,2,2,4,1,4,3,3,0,15.0,457.54545454545456,2.5,0,0.6666666666666666,0.0,0.07692307692307693,0,1,1,0,1,0,0,0,1,0,0
34,2307,1,5,5,2,1,2,16,4,0,3,0,4,1,1,2,3,4,1,23.0,384.5,2.5,1,1.25,0.3333333333333333,0.0625,0,1,1,0,0,0,0,0,0,0,0
56,2587,1,5,4,2,0,3,24,2,1,1,0,1,3,4,4,3,3,0,16.0,431.1666666666667,3.0,0,2.0,0.4,0.02631578947368421,0,0,1,0,0,0,1,0,1,0,0
36,5507,2,12,4,2,2,1,17,2,1,1,3,3,2,2,3,1,3,0,16.0,423.61538461538464,2.25,0,2.0,0.4,0.1111111111111111,0,1,0,0,0,1,0,0,0,1,0
41,4393,5,14,5,4,1,3,8,3,1,1,4,3,3,2,3,3,4,0,21.0,292.8666666666667,2.75,0,2.5,0.6666666666666666,0.21739130434782608,0,1,0,0,0,1,0,0,0,1,0
42,13348,9,18,13,7,1,3,6,3,1,5,7,3,3,1,2,4,3,0,13.0,702.5263157894736,2.5,0,2.1666666666666665,0.5,0.375,0,1,1,0,1,0,0,0,0,0,1
31,6583,2,8,5,2,1,2,10,2,1,1,4,3,3,4,4,3,3,1,11.0,731.4444444444445,3.5,0,2.5,0.3333333333333333,0.15384615384615385,1,0,0,0,0,1,0,0,0,0,1
34,8103,3,9,4,2,0,3,3,1,1,0,1,4,2,4,3,2,3,1,12.0,810.3,3.25,0,4.0,0.4,0.1875,0,1,0,0,0,1,0,0,0,0,1
31,3978,8,4,2,2,1,0,4,3,1,2,2,1,4,3,2,2,3,0,12.0,795.6,2.0,0,0.6666666666666666,0.6666666666666666,0.6153846153846154,1,0,1,0,0,0,1,0,0,0,1
26,2544,0,8,7,7,1,3,6,3,2,7,7,3,4,4,1,3,3,0,18.0,282.6666666666667,2.75,0,0.875,0.875,0.0,0,1,1,0,0,0,1,0,0,0,0
45,5399,4,12,4,2,0,3,1,4,2,0,3,2,3,3,3,3,3,0,12.0,415.3076923076923,2.75,0,4.0,0.4,0.14814814814814814,0,0,1,0,1,0,0,0,0,0,1
33,5487,1,10,10,4,0,2,10,4,1,0,9,2,3,3,2,2,3,0,14.0,498.8181818181818,2.25,0,10.0,0.36363636363636365,0.06666666666666667,0,0,0,0,0,1,0,0,0,1,0
28,6834,1,7,7,7,1,2,1,2,2,0,7,3,2,4,3,3,3,1,12.0,854.25,3.25,0,7.0,0.875,0.1,0,1,0,0,0,1,0,0,1,0,0
29,1091,1,1,1,0,0,3,24,3,2,0,0,3,4,1,4,3,3,0,17.0,545.5,2.75,0,1.0,0.0,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0
39,5736,6,10,3,2,1,1,21,4,0,1,2,1,1,3,3,3,3,0,19.0,521.4545454545455,2.5,0,1.5,0.5,0.2857142857142857,0,1,0,0,0,1,0,0,1,0,0
27,2226,1,6,5,3,1,3,2,4,1,1,2,2,3,2,3,2,3,0,11.0,318.0,2.25,0,2.5,0.5,0.1111111111111111,0,1,1,0,0,0,0,0,0,0,0
34,5747,1,16,15,10,0,3,22,4,2,6,11,3,2,4,2,3,3,1,15.0,338.05882352941177,3.0,0,2.142857142857143,0.625,0.0625,0,1,1,0,0,0,0,0,0,0,0
28,9854,3,6,2,0,0,0,13,2,1,2,2,4,3,3,4,3,3,1,11.0,1407.7142857142858,3.5,0,0.6666666666666666,0.0,0.3,0,0,0,0,0,1,0,0,0,1,0
47,5467,8,16,8,7,1,4,14,4,0,1,7,3,3,2,3,4,3,0,18.0,321.5882352941176,3.0,0,4.0,0.7777777777777778,0.27586206896551724,0,1,1,0,0,0,0,0,0,0,0
56,5380,4,6,0,0,1,3,11,5,1,0,0,4,2,1,3,3,3,0,16.0,768.5714285714286,2.75,0,0.0,0.0,0.10526315789473684,0,1,0,0,0,1,0,0,0,1,0
39,5151,1,10,10,0,1,3,9,2,1,7,9,1,3,1,4,3,4,0,25.0,468.27272727272725,2.25,0,1.25,0.0,0.047619047619047616,0,1,1,0,1,0,0,0,0,0,1
38,2133,1,20,20,11,1,3,8,3,2,0,7,4,2,2,3,3,3,1,16.0,101.57142857142857,3.0,1,20.0,0.5238095238095238,0.05,1,0,1,0,0,0,0,0,0,0,1
58,17875,4,29,1,0,1,2,21,3,1,0,0,4,3,4,3,2,3,1,13.0,595.8333333333334,3.25,0,1.0,0.0,0.1,0,1,0,0,1,0,0,0,1,0,0
32,2432,3,8,4,1,0,2,5,2,2,0,3,1,4,3,1,3,3,1,14.0,270.22222222222223,2.0,1,4.0,0.2,0.21428571428571427,0,0,1,0,0,0,0,0,1,0,0
38,4771,2,10,5,2,2,0,9,2,1,0,3,2,3,4,4,4,3,0,19.0,433.72727272727275,3.5,0,5.0,0.3333333333333333,0.1,1,0,1,0,0,0,0,0,1,0,0
49,19161,3,28,5,4,0,3,2,1,2,4,3,2,3,4,4,3,3,0,15.0,660.7241379310345,3.25,0,1.0,0.6666666666666666,0.0967741935483871,0,1,1,0,1,0,0,0,1,0,0
42,5087,3,14,0,0,2,4,12,4,1,0,0,2,3,4,3,3,3,1,12.0,339.1333333333333,3.0,0,0.0,0.0,0.125,1,0,0,0,0,1,0,0,0,1,0
27,2863,1,1,1,0,0,2,22,3,2,0,0,1,2,2,1,3,3,0,12.0,1431.5,1.75,0,1.0,0.0,0.1111111111111111,0,1,0,1,1,0,0,0,0,0,0
35,5561,0,6,5,3,1,2,18,4,1,0,4,2,3,1,4,1,3,0,16.0,794.4285714285714,2.0,0,5.0,0.5,0.0,0,1,0,0,0,1,0,0,0,0,1
28,2144,1,5,5,3,0,3,16,3,0,1,4,3,3,3,3,2,3,0,14.0,357.3333333333333,2.75,0,2.5,0.5,0.1,0,0,1,0,0,0,0,0,0,0,1
31,3065,1,4,4,2,1,3,3,2,0,2,3,3,3,1,4,4,3,1,13.0,613.0,3.0,1,1.3333333333333333,0.4,0.07692307692307693,1,0,1,0,0,0,0,0,0,0,1
36,2810,1,5,5,4,0,3,9,4,0,0,2,1,4,2,2,3,4,0,22.0,468.3333333333333,2.0,0,5.0,0.6666666666666666,0.05555555555555555,0,1,1,0,0,0,1,0,1,0,0
34,9888,1,14,14,8,0,3,1,3,1,2,1,1,3,4,1,2,4,0,21.0,659.2,2.0,0,4.666666666666667,0.5333333333333333,0.0625,0,0,0,0,0,1,0,0,0,1,0
34,8628,1,9,8,7,1,2,13,4,1,1,1,4,3,3,3,2,3,0,18.0,862.8,3.0,0,4.0,0.7777777777777778,0.0625,1,0,0,0,0,1,0,0,0,0,1
